reference_entry,displayid,item_level,quality
32534,36755,115,3
32536,45040,115,3
32537,31321,115,3
32538,45042,115,3
32539,45043,115,3
32540,45048,105,4
32541,45050,105,4
32568,45404,141,4
32570,45413,141,4
32571,45402,141,4
32573,45407,141,4
32574,45399,141,4
32575,45408,141,4
32577,45403,141,4
32580,45775,141,4
32583,45774,141,4
32585,45412,141,4
32587,45409,141,4
32592,45283,141,4
32608,45728,141,4
32647,45155,105,4
32648,45472,105,4
32650,45159,115,3
32652,45163,115,3
32654,36540,115,3
32656,45185,105,4
32658,45197,115,3
32659,45187,115,3
32660,12284,115,3
32661,45188,115,3
32662,45189,115,3
32665,45191,115,3
32694,43551,70,2
32770,45453,105,4
32771,45452,105,4
32786,46059,136,4
32787,46064,136,4
32789,46044,136,4
32790,46056,136,4
32791,46049,136,4
32793,46041,136,4
32795,46067,136,4
32798,46058,136,4
32799,46062,136,4
32801,46042,136,4
32805,46039,136,4
32807,46065,136,4
32810,46060,126,4
32811,46063,126,4
32813,46043,126,4
32818,46040,126,4
32820,46066,126,4
32829,45475,109,3
32830,28513,109,3
32831,47595,109,3
32865,45503,114,2
32866,45505,114,2
32867,45502,114,2
32868,45504,114,2
32869,45506,114,2
32870,45507,114,2
32872,45508,114,2
32979,46068,136,4
32980,46069,126,4
33006,46964,146,4
33173,46324,115,3
33191,46781,128,4
33192,48216,132,4
33203,47159,128,4
33204,46382,105,4
33206,47032,128,4
33207,46784,128,4
33215,47020,128,4
33216,49359,128,4
33222,46792,128,4
33228,46430,36,2
33229,46431,36,2
33230,46432,39,2
33231,46433,40,2
33232,46434,37,2
33233,46435,40,2
33235,13675,40,2
33237,46437,40,2
33239,46438,40,2
33240,8712,39,2
33241,46439,40,2
33242,46440,40,2
33243,46441,39,2
33244,46442,39,2
33245,46443,36,2
33247,46444,36,2
33248,38664,37,2
33249,46445,37,2
33250,46446,37,2
33251,46447,39,2
33252,46448,37,2
33253,46449,36,2
33255,46462,40,2
33257,46452,36,2
33258,46463,40,2
33259,46454,38,2
33260,46455,39,2
33261,35076,39,2
33267,46457,38,2
33268,46458,38,2
33269,46459,37,2
33270,20214,38,2
33272,46460,38,2
33274,38651,37,2
33283,46801,132,4
33286,47037,128,4
33291,46804,128,4
33292,46514,1,3
33296,46805,128,4
33298,47127,132,4
33299,46807,128,4
33300,46809,128,4
33303,46810,128,4
33304,46812,136,4
33317,48222,128,4
33327,47898,128,4
33328,46978,128,4
33329,46979,128,4
33331,47021,128,4
33354,46982,132,4
33356,46983,128,4
33371,46622,132,0
33386,47036,128,4
33388,46985,132,4
33421,46987,133,4
33432,47173,133,4
33446,46989,128,4
33453,48434,133,4
33465,46991,132,4
33467,46992,138,4
33468,46994,138,4
33471,46996,133,4
33473,46998,133,4
33474,48215,132,4
33479,47001,133,4
33480,47002,128,4
33481,47003,128,4
33482,45845,128,4
33483,47005,128,4
33484,47589,136,4
33489,47007,128,4
33490,47008,132,4
33492,47011,132,4
33493,47012,132,4
33494,46916,132,4
33495,47176,132,4
33499,45362,141,4
33501,47015,128,4
33506,47071,128,4
33507,47072,128,4
33510,47088,128,4
33512,47016,128,4
33513,47017,128,4
33514,47018,128,4
33516,47023,128,4
33517,47024,128,4
33518,47025,128,4
33519,47026,128,4
33520,47027,128,4
33527,47029,128,4
33528,47030,128,4
33529,47031,128,4
33530,47177,128,4
33531,47034,128,4
33533,47160,128,4
33538,47045,128,4
33539,47044,128,4
33540,47043,128,4
33552,47049,128,4
33577,47054,128,4
33578,47055,128,4
33582,49057,128,4
33584,47061,128,4
33585,48224,128,4
33586,48227,128,4
33587,48226,128,4
33588,47062,128,4
33589,47065,128,4
33591,47068,128,4
33593,47069,128,4
33662,47606,146,4
33663,47742,146,4
33664,46880,146,4
33665,46883,146,4
33668,46881,146,4
33669,46962,146,4
33670,47732,146,4
33672,48262,146,4
33673,46946,146,4
33674,46944,146,4
33676,48285,146,4
33678,46872,146,4
33679,46876,146,4
33680,46873,146,4
33688,46900,146,4
33691,48261,146,4
33695,47949,146,4
33696,46949,146,4
33697,47759,146,4
33698,46951,146,4
33699,46953,146,4
33700,46940,146,4
33702,46937,146,4
33704,46939,146,4
33706,46891,146,4
33707,46892,146,4
33708,46894,146,4
33710,46890,146,4
33718,48113,146,4
33719,46925,146,4
33720,46926,146,4
33721,46927,146,4
33727,40368,146,4
33728,46867,146,4
33729,46868,146,4
33730,49686,146,4
33732,46865,146,4
33734,46970,146,4
33754,47733,146,4
33757,46928,146,4
33758,47799,146,4
33759,46930,146,4
33760,46931,146,4
33761,46933,146,4
33791,46839,11,2
33805,47004,128,4
33810,47019,128,4
33811,47047,146,4
33812,44735,146,4
33813,47092,141,4
33820,47051,115,3
33831,47094,133,4
33832,47095,133,4
33876,47405,141,4
33877,47406,146,4
33878,47408,146,4
33879,47409,146,4
33880,47428,146,4
33881,47411,141,4
33882,47412,146,4
33883,47413,141,4
33884,47414,146,4
33888,47415,146,4
33889,47416,141,4
33890,47417,146,4
33891,47900,146,4
33892,47403,146,4
33894,47418,141,4
33895,47419,146,4
33900,47421,146,4
33901,47422,141,4
33902,47423,146,4
33912,47425,146,4
33913,47426,141,4
33914,47427,146,4
33965,46995,128,4
33970,46990,128,4
34010,47249,141,4
34011,47250,141,4
34012,47252,141,4
34014,47771,146,4
34029,47330,128,4
34049,47294,133,4
34050,47696,133,4
34073,47325,110,4
34086,47629,1,1
34107,47454,21,3
34164,48078,154,4
34167,47988,159,4
34168,47990,159,4
34169,47975,159,4
34170,48295,159,4
34177,48511,154,4
34178,48507,154,4
34180,47991,159,4
34181,48296,159,4
34182,49132,154,4
34183,47996,154,4
34184,48509,154,4
34185,48907,154,4
34186,47993,159,4
34188,47995,159,4
34190,48869,154,4
34192,50016,159,4
34193,50017,159,4
34194,47998,159,4
34195,47999,159,4
34197,49971,154,4
34198,48290,154,4
34199,48908,154,4
34202,50013,159,4
34203,48002,154,4
34204,48512,154,4
34205,48870,154,4
34208,48004,159,4
34209,48005,159,4
34211,48011,159,4
34212,48012,159,4
34214,48079,154,4
34215,48015,159,4
34216,48016,159,4
34227,43407,36,4
34228,48014,159,4
34229,48013,159,4
34232,48299,159,4
34233,48300,154,4
34234,48018,159,4
34240,48905,159,4
34241,48868,164,4
34242,48871,164,4
34243,48022,164,4
34244,48020,164,4
34247,48023,164,4
34329,48026,164,4
34331,48028,164,4
34333,48024,164,4
34335,48029,164,4
34336,48031,164,4
34337,48030,164,4
34339,50018,164,4
34340,50019,164,4
34341,48032,164,4
34342,48305,164,4
34343,48034,164,4
34344,48306,164,4
34345,48033,164,4
34347,48040,154,4
34348,48042,154,4
34351,48039,154,4
34352,48036,156,4
34364,48925,159,4
34365,48921,159,4
34366,48923,159,4
34367,48920,159,4
34369,48912,159,4
34371,48916,159,4
34372,48917,159,4
34373,48913,159,4
34374,48914,159,4
34375,48918,159,4
34376,48919,159,4
34377,48927,159,4
34378,48926,159,4
34379,48928,159,4
34381,48043,159,4
34382,48045,159,4
34383,48050,159,4
34386,48307,159,4
34388,50015,159,4
34392,48052,159,4
34393,50014,159,4
34395,48053,159,4
34397,48054,159,4
34398,48055,159,4
34399,48384,159,4
34400,48058,159,4
34401,48057,159,4
34402,48025,159,4
34403,48019,159,4
34405,50020,164,4
34406,48387,164,4
34407,48059,154,4
34409,48060,159,4
34418,47699,50,3
34422,34708,50,3
34423,47700,59,3
34424,47701,59,3
34427,48503,154,4
34428,48506,154,4
34429,48505,154,4
34430,48504,154,4
34431,48313,154,4
34432,48312,154,4
34433,48314,154,4
34434,48321,154,4
34436,48349,154,4
34437,48325,154,4
34439,48326,154,4
34441,48347,154,4
34442,48348,154,4
34443,48315,154,4
34444,48311,154,4
34445,48322,154,4
34447,48316,154,4
34448,48324,154,4
34470,48163,115,4
34471,48177,115,4
34472,48172,115,4
34473,48158,115,4
34485,48355,154,4
34527,48356,154,4
34530,48183,146,4
34541,48359,154,4
34546,48360,154,4
34547,48361,154,4
34549,48353,154,4
34554,48352,154,4
34557,48354,154,4
34558,48357,154,4
34559,48366,154,4
34562,48367,154,4
34563,48368,154,4
34564,48371,154,4
34565,48370,154,4
34568,48372,154,4
34570,48364,154,4
34573,48362,154,4
34574,48365,154,4
34575,48369,154,4
34601,48174,115,4
34602,48164,115,4
34605,48155,115,4
34606,48161,115,4
34607,48165,115,4
34608,48170,115,4
34609,48169,125,4
34610,48171,125,4
34613,48173,125,4
34615,48167,125,4
34648,51496,60,2
34649,51498,60,2
34650,51494,60,2
34651,51497,60,2
34652,51495,60,2
34653,51500,60,2
34655,51501,60,2
34656,51499,60,2
34659,49738,60,2
34661,49742,60,3
34666,48062,115,3
34667,48061,115,3
34671,48065,115,3
34673,48066,115,3
34674,48067,115,3
34679,48071,115,4
34699,31300,115,3
34700,48201,115,3
34716,48228,1,1
34788,48252,115,3
34789,48253,115,3
34791,48255,115,3
34793,48256,115,3
34795,48257,115,3
34796,48258,115,3
34799,48259,110,4
34807,48286,110,4
34808,48287,110,4
34809,48985,110,4
34810,47067,110,4
34887,49005,141,4
34891,48899,146,4
34895,48887,146,4
34900,48446,141,4
34902,48452,141,4
34903,48967,141,4
34911,48451,141,4
34912,48466,141,4
34914,48468,141,4
34916,48467,141,4
34917,48469,141,4
34918,47064,141,4
34921,48471,141,4
34922,48470,141,4
34924,48481,141,4
34925,48482,141,4
34926,48479,141,4
34927,48484,141,4
34929,48483,141,4
34931,48493,141,4
34932,48490,141,4
34933,48491,141,4
34935,48358,141,4
34936,48494,141,4
34938,48495,141,4
34939,48496,141,4
34940,45220,141,4
34942,48476,141,4
34943,46359,141,4
34944,48477,141,4
34946,48474,141,4
34987,47994,154,4
34988,49136,154,4
34989,49993,154,4
34990,48604,159,4
34991,48605,159,4
34992,48606,159,4
34993,48608,159,4
34994,48609,159,4
34995,49150,154,4
34997,49149,154,4
34999,48601,159,4
35003,48618,159,4
35004,50005,159,4
35005,49952,159,4
35006,50009,159,4
35007,49954,159,4
35013,49955,159,4
35015,49137,154,4
35018,49138,154,4
35047,49140,154,4
35058,49141,154,4
35064,49142,154,4
35072,49143,154,4
35075,49393,154,4
35079,48614,159,4
35082,49146,154,4
35096,50011,159,4
35097,50008,159,4
35099,49958,159,4
35100,49959,159,4
35103,49148,154,4
35110,49152,154,4
35136,48672,159,4
35138,48685,159,4
35149,48691,159,4
35151,48671,159,4
35153,48683,159,4
35164,48689,159,4
35166,48670,154,4
35168,48684,154,4
35179,48690,154,4
35328,48717,115,3
35329,48719,115,3
35330,48721,115,3
35331,48722,115,3
35332,48723,115,3
35333,48726,115,3
35334,48727,115,3
35335,48728,115,3
35336,48729,115,3
35337,48730,115,3
35343,48733,115,3
35344,48734,115,3
35345,48735,115,3
35346,48736,115,3
35356,48745,115,3
35357,48746,115,3
35358,48747,115,3
35359,48748,115,3
35360,48750,115,3
35366,48751,115,3
35367,48752,115,3
35368,48753,115,3
35369,48754,115,3
35370,48755,115,3
35376,48759,115,3
35377,48760,115,3
35378,48761,115,3
35379,48762,115,3
35380,48763,115,3
35381,48756,115,3
35382,48757,115,3
35383,48758,115,3
35384,48764,115,3
35385,48765,115,3
35402,48792,115,3
35403,48793,115,3
35404,48794,115,3
35405,48795,115,3
35406,48796,115,3
35407,48797,115,3
35408,48798,115,3
35409,48799,115,3
35410,48800,115,3
35411,48801,115,3
35508,12567,110,4
35514,48878,110,4
35570,48957,155,3
35571,52204,155,3
35572,52529,155,3
35573,52436,155,3
35574,49353,155,3
35575,49354,155,3
35576,49356,155,3
35577,49358,155,3
35578,51885,155,3
35579,49363,155,3
35581,46155,112,3
35584,52337,179,3
35585,52336,179,3
35588,52338,179,3
35591,49369,179,3
35593,52341,179,3
35595,49373,159,3
35596,52210,159,3
35599,52212,159,3
35600,52211,159,3
35601,52437,159,3
35603,50507,159,3
35604,52213,159,3
35605,49378,159,3
35606,40342,167,3
35607,54506,167,3
35608,54507,167,3
35611,54508,167,3
35613,54509,167,3
35614,54510,167,3
35615,54511,167,3
35618,50599,171,3
35619,52335,171,3
35620,50602,171,3
35632,52216,171,3
35633,50604,171,3
35634,50605,171,3
35635,52217,171,3
35636,50607,171,3
35637,50609,171,3
35638,50612,171,3
35639,50615,171,3
35640,52214,171,3
35641,50618,171,3
35642,54988,175,3
35644,54996,175,3
35645,54997,175,3
35646,52344,175,3
35647,54998,175,3
35649,53207,175,3
35650,52363,175,3
35651,55003,175,3
35652,54986,175,3
35653,55004,175,3
35654,55005,175,3
35655,51711,163,3
35656,51712,163,3
35657,52222,163,3
35658,51713,163,3
35659,52223,163,3
35662,52224,163,3
35663,52221,163,3
35664,51717,163,3
35665,51718,163,3
35666,51719,163,3
35672,52494,183,3
35673,52351,183,3
35675,52353,183,3
35676,51528,183,3
35677,51529,183,3
35678,51532,183,3
35682,52362,183,3
35683,51458,183,3
35703,48971,125,4
35808,49199,138,2
35810,49233,138,2
35811,49202,138,2
35812,49203,138,2
35814,51032,138,2
35815,56441,138,2
35816,51067,138,2
35822,51094,138,2
35823,49206,138,2
35824,49221,138,2
35826,57489,138,2
35829,49222,138,2
35832,53642,138,2
35833,49264,138,2
35835,56195,138,2
35842,56309,138,2
35843,49473,138,2
35844,49474,138,2
35846,56328,138,2
35848,51090,138,2
35856,49226,138,2
35859,51040,138,2
35861,51072,138,2
35863,51035,138,2
35864,49263,138,2
35865,51454,138,2
35866,51089,138,2
35869,49496,138,2
35870,49227,138,2
35871,51045,138,2
35873,51074,138,2
35878,51061,138,2
35879,51085,138,2
35880,51038,138,2
35882,49505,138,2
35883,51096,138,2
35884,51049,138,2
35885,49255,138,2
35887,51088,138,2
35888,51039,138,2
35889,56355,138,2
35891,49510,138,2
35892,51235,138,2
35893,52377,138,2
35895,49512,138,2
35896,51044,138,2
35897,49230,138,2
35898,51062,138,2
35899,51083,138,2
35900,51050,138,2
35901,49258,138,2
35902,49521,138,2
35903,51093,138,2
35905,49247,138,2
35909,51078,138,2
35910,51095,138,2
35913,51043,138,2
35915,51070,138,2
35916,51098,138,2
35919,51079,138,2
35920,53048,138,2
35923,51068,138,2
35924,51082,138,2
35925,49229,138,2
35926,49930,138,2
35927,51076,138,2
35928,56188,138,2
35929,51042,138,2
35930,49261,138,2
35933,49527,138,2
35934,51084,138,2
35936,49267,138,2
35938,49231,138,2
35955,52069,130,2
35956,52104,130,2
35957,52219,130,2
35958,52118,130,2
35959,52516,130,2
35960,52120,130,2
35961,49536,130,2
35962,52071,130,2
35963,52126,134,2
35964,52125,134,2
35965,52218,134,2
35967,51203,134,2
35968,52123,134,2
35969,49538,134,2
35970,52122,134,2
36020,52112,162,2
36021,51845,162,2
36022,51837,162,2
36023,52103,162,2
36024,52106,162,2
36025,52109,162,2
36026,51777,162,2
36029,52032,166,2
36030,51780,166,2
36032,52114,166,2
36035,52110,170,2
36060,52073,182,2
36061,52220,182,2
36064,51781,182,2
36067,49257,130,2
36068,49903,130,2
36069,49790,130,2
36071,49797,130,2
36072,49241,130,2
36074,49256,130,2
36083,49814,138,2
36084,49905,138,2
36086,49912,138,2
36088,49850,138,2
36089,49845,138,2
36090,49859,138,2
36091,49815,142,2
36092,49904,142,2
36093,49811,142,2
36098,49860,142,2
36109,49813,150,2
36111,49843,150,2
36112,49852,150,2
36114,49863,150,2
36115,49817,154,2
36116,49902,154,2
36118,49910,154,2
36119,49844,154,2
36120,49853,154,2
36121,49849,154,2
36131,49908,162,2
36132,49901,162,2
36133,49914,162,2
36134,49909,162,2
36136,49927,162,2
36137,49898,162,2
36138,49899,162,2
36147,49924,170,2
36148,49978,170,2
36149,49921,170,2
36150,49984,170,2
36151,52517,170,2
36152,49928,170,2
36153,49918,170,2
36154,49981,170,2
36157,49922,174,2
36159,52518,174,2
36160,49929,174,2
36171,49926,182,2
36173,49923,182,2
36174,49986,182,2
36175,52519,182,2
36178,49983,182,2
36179,52133,130,2
36180,52135,130,2
36181,52128,130,2
36182,52129,130,2
36183,52496,130,2
36184,52155,130,2
36185,51237,130,2
36186,51075,130,2
36187,52145,134,2
36188,52146,134,2
36189,52147,134,2
36190,52148,134,2
36191,52497,134,2
36192,52153,134,2
36193,52151,134,2
36194,51212,134,2
36199,52495,138,2
36207,52498,142,2
36245,51887,162,2
36247,51872,162,2
36248,52167,162,2
36259,57612,170,2
36291,51653,130,2
36292,51657,130,2
36293,51652,130,2
36294,51656,130,2
36295,61307,130,2
36296,51658,130,2
36297,51951,130,2
36298,51654,130,2
36299,51662,134,2
36300,51131,134,2
36301,51660,134,2
36302,51661,134,2
36303,51207,134,2
36304,51663,134,2
36305,51949,134,2
36306,51659,134,2
36307,51676,138,2
36308,51669,138,2
36309,51665,138,2
36310,51668,138,2
36311,61308,138,2
36312,51671,138,2
36313,51950,138,2
36314,51672,138,2
36318,51673,142,2
36320,51674,142,2
36323,51675,146,2
36347,51948,158,2
36350,51645,158,2
36355,51953,162,2
36356,52046,162,2
36357,52048,162,2
36358,51954,162,2
36360,51955,162,2
36362,51897,162,2
36363,52043,166,2
36365,52049,166,2
36366,52042,166,2
36368,52044,166,2
36370,52039,166,2
36371,52051,170,2
36372,52052,170,2
36373,51633,170,2
36374,52050,170,2
36376,51640,170,2
36378,51636,170,2
36381,52053,174,2
36384,52056,174,2
36387,52063,178,2
36394,52064,178,2
36395,51771,182,2
36396,51775,182,2
36397,51769,182,2
36398,51772,182,2
36399,51773,182,2
36400,51774,182,2
36401,51770,182,2
36402,51776,182,2
36403,50050,130,2
36404,50051,134,2
36405,50052,138,2
36406,50053,142,2
36407,50054,146,2
36408,50055,150,2
36410,50057,158,2
36411,50058,162,2
36415,50061,178,2
36416,50062,182,2
36445,52185,130,2
36446,52187,134,2
36447,52183,138,2
36448,52188,142,2
36450,52190,150,2
36457,52181,178,2
36458,52179,182,2
36473,50118,130,2
36474,50119,134,2
36475,50124,138,2
36482,50123,166,2
36487,50197,130,2
36488,50198,134,2
36489,50199,138,2
36490,49201,142,2
36493,50202,154,2
36501,50320,130,2
36502,50247,134,2
36504,50316,142,2
36508,50252,158,2
36509,50253,162,2
36510,50254,166,2
36511,50315,170,2
36513,50322,178,2
36514,50321,182,2
36515,50260,130,2
36516,50261,134,2
36517,50262,138,2
36518,50267,142,2
36521,50265,154,2
36523,50268,162,2
36524,50269,166,2
36527,50263,178,2
36529,49223,130,2
36530,50334,134,2
36531,50327,138,2
36532,50331,142,2
36533,50326,146,2
36534,50332,150,2
36538,50333,166,2
36540,50330,174,2
36543,50134,130,2
36544,50135,134,2
36545,50136,138,2
36550,50344,158,2
36552,50347,166,2
36553,50345,170,2
36557,31314,130,2
36558,50370,134,2
36559,50371,138,2
36571,50063,130,2
36572,50064,134,2
36573,50073,138,2
36574,50067,142,2
36576,50070,150,2
36577,50074,154,2
36578,50072,158,2
36579,50065,162,2
36580,50075,166,2
36581,50071,170,2
36582,50069,174,2
36584,50066,182,2
36586,50342,134,2
36587,50340,138,2
36588,50336,142,2
36590,50335,150,2
36591,50341,154,2
36595,50339,170,2
36600,50358,134,2
36601,50354,138,2
36602,50357,142,2
36603,50349,146,2
36604,50352,150,2
36605,50359,154,2
36606,50356,158,2
36607,50351,162,2
36608,50355,166,2
36609,50348,170,2
36611,50350,178,2
36613,50149,130,2
36614,50150,134,2
36615,50158,138,2
36619,50153,154,2
36620,50159,158,2
36621,50154,162,2
36623,50156,170,2
36624,50155,174,2
36626,50151,182,2
36627,50160,130,2
36628,50161,134,2
36630,50162,142,2
36631,50163,146,2
36632,50164,150,2
36636,50168,166,2
36655,50366,130,2
36656,50362,134,2
36657,19902,138,2
36658,50364,142,2
36659,50361,146,2
36661,50363,154,2
36662,50368,158,2
36663,50360,162,2
36665,50369,170,2
36667,50367,178,2
36668,50365,182,2
36670,50125,134,2
36673,50129,146,2
36682,50131,182,2
36683,50209,130,2
36684,50203,134,2
36685,50208,138,2
36688,50205,150,2
36697,50139,130,2
36698,53556,134,2
36699,50148,138,2
36700,50147,142,2
36701,50346,146,2
36709,50343,178,2
36872,52817,138,3
36874,24187,138,3
36878,50143,138,2
36879,50204,138,2
36880,51559,138,2
36884,51229,138,2
36885,51200,138,2
36888,51201,138,2
36938,51204,138,2
36939,51555,138,2
36944,50971,187,3
36945,50973,187,3
36946,52229,187,3
36947,50974,187,3
36948,50908,187,3
36949,52225,187,3
36951,50979,187,3
36952,50982,187,3
36954,52230,187,3
36969,52500,187,3
36971,52226,187,3
36972,1103,187,3
36973,52231,187,3
36974,52233,187,3
36975,50988,187,3
36976,52227,187,3
36977,52998,187,3
36978,50995,187,3
36984,51922,187,3
36989,51931,187,3
36991,52361,187,3
36992,52350,187,3
36993,17776,187,3
36995,51932,187,3
36998,56207,138,2
36999,52342,187,3
37000,51933,187,3
37002,51109,138,2
37004,51125,138,2
37005,51154,138,2
37009,51269,138,2
37014,50200,138,2
37015,56890,138,2
37018,51175,138,2
37022,51246,138,2
37026,50138,138,2
37031,50133,138,2
37036,50130,138,2
37040,53002,187,3
37042,51180,138,2
37043,52235,187,3
37046,50319,138,2
37047,56891,138,2
37050,50515,187,3
37055,52234,187,3
37056,52568,187,3
37060,50509,187,3
37061,50511,187,3
37065,50514,187,3
37066,52997,187,3
37069,52232,187,3
37070,55282,187,3
37075,50121,138,2
37077,51241,138,2
37078,51258,138,2
37080,50328,138,2
37081,51597,187,3
37082,53001,187,3
37083,51598,187,3
37088,51601,187,3
37095,52343,187,3
37099,51602,187,3
37105,52421,187,3
37106,51603,187,3
37108,51606,187,3
37110,52399,187,3
37111,19785,187,3
37112,55984,187,3
37113,52398,187,3
37114,51608,187,3
37127,49650,128,4
37128,49636,128,4
37138,50907,200,3
37144,52327,200,3
37150,50909,200,3
37152,50910,200,3
37155,52323,200,3
37166,52326,200,3
37167,52316,200,3
37169,50987,200,4
37170,53811,200,4
37171,53806,200,4
37172,53824,200,4
37175,50917,200,3
37176,50918,200,3
37178,51686,200,3
37179,51688,200,3
37183,51689,200,3
37184,52330,200,3
37189,52328,200,3
37191,51692,200,4
37193,53810,200,4
37203,51266,138,2
37204,51227,138,2
37206,51214,138,2
37207,51252,138,2
37208,51188,138,2
37209,52530,138,2
37211,51187,138,2
37212,51224,138,2
37214,51234,138,2
37215,51198,138,2
