reference_entry,displayid,item_level,quality,source,earliest_expansion
29117,40315,115,3,item_template.sql,TBC
29125,42060,100,4,item_template.sql,TBC
29129,40870,115,3,item_template.sql,TBC
29130,40322,115,3,item_template.sql,TBC
29131,40323,115,3,item_template.sql,TBC
29134,44413,115,3,item_template.sql,TBC
29139,40918,115,3,item_template.sql,TBC
29141,40335,115,3,item_template.sql,TBC
29156,41929,100,4,item_template.sql,TBC
29157,38541,36,3,item_template.sql,Classic
29158,28830,40,3,item_template.sql,Classic
29166,42057,115,3,item_template.sql,TBC
29179,40386,115,3,item_template.sql,TBC
29247,46574,110,4,item_template.sql,TBC
29251,42588,110,4,item_template.sql,TBC
29277,40518,110,4,item_template.sql,TBC
29294,43095,128,4,item_template.sql,TBC
29312,40537,97,3,item_template.sql,Classic
29315,40539,97,3,item_template.sql,Classic
29316,39080,103,3,item_template.sql,TBC
29317,39068,103,3,item_template.sql,TBC
29325,38784,97,3,item_template.sql,Classic
29326,39065,97,3,item_template.sql,Classic
29327,39064,97,3,item_template.sql,Classic
29328,38542,97,3,item_template.sql,Classic
29337,40585,100,3,item_template.sql,Classic
29345,38787,97,3,item_template.sql,Classic
29347,43125,110,4,item_template.sql,TBC
29352,39123,110,4,item_template.sql,TBC
29356,42219,105,4,item_template.sql,TBC
29377,40616,108,2,item_template.sql,TBC
29391,44593,108,2,item_template.sql,TBC
29400,40648,93,2,item_template.sql,Classic
29491,40990,112,3,item_template.sql,TBC
29493,44267,112,3,item_template.sql,TBC
29498,42855,112,3,item_template.sql,TBC
29500,42858,112,3,item_template.sql,TBC
29519,45937,120,4,item_template.sql,TBC
29918,42645,128,4,item_template.sql,TBC
29927,44579,81,2,item_template.sql,Classic
29928,43932,81,2,item_template.sql,Classic
29929,43928,81,2,item_template.sql,Classic
29931,42398,81,2,item_template.sql,Classic
29942,43920,81,2,item_template.sql,Classic
29943,44607,81,2,item_template.sql,Classic
29945,41532,81,2,item_template.sql,Classic
29947,43562,128,4,item_template.sql,TBC
29954,41548,108,2,item_template.sql,TBC
29955,41549,108,2,item_template.sql,TBC
29959,41550,108,2,item_template.sql,TBC
29964,41569,52,3,item_template.sql,Classic
29969,42995,108,2,item_template.sql,TBC
29970,41574,52,3,item_template.sql,Classic
29971,41605,52,3,item_template.sql,Classic
29974,44156,100,3,item_template.sql,TBC
29975,41583,100,3,item_template.sql,TBC
29976,46094,128,4,item_template.sql,TBC
29978,41828,114,2,item_template.sql,TBC
29981,42180,134,4,item_template.sql,TBC
29991,46092,138,4,item_template.sql,TBC
29996,41873,141,4,item_template.sql,TBC
30004,41596,114,2,item_template.sql,TBC
30010,41598,109,3,item_template.sql,TBC
30014,41838,106,3,item_template.sql,TBC
30016,42994,106,3,item_template.sql,TBC
30032,46075,128,4,item_template.sql,TBC
30039,45915,128,4,item_template.sql,TBC
30044,46090,128,4,item_template.sql,TBC
30054,46099,128,4,item_template.sql,TBC
30064,42702,128,4,item_template.sql,TBC
30067,45911,128,4,item_template.sql,TBC
30069,41604,52,3,item_template.sql,Classic
30070,41607,52,3,item_template.sql,Classic
30072,41614,52,3,item_template.sql,Classic
30073,41613,52,3,item_template.sql,Classic
30074,41616,100,3,item_template.sql,TBC
30080,41668,134,4,item_template.sql,TBC
30086,44893,100,3,item_template.sql,TBC
30088,41631,100,3,item_template.sql,TBC
30096,42651,128,4,item_template.sql,TBC
30098,43597,128,4,item_template.sql,TBC
30099,43599,128,4,item_template.sql,TBC
30105,43834,141,4,item_template.sql,TBC
30113,42297,133,4,item_template.sql,TBC
30140,43749,133,4,item_template.sql,TBC
30141,43750,133,4,item_template.sql,TBC
30146,45018,133,4,item_template.sql,TBC
30154,42294,133,4,item_template.sql,TBC
30207,42643,133,4,item_template.sql,TBC
30213,42303,133,4,item_template.sql,TBC
30219,50531,133,4,item_template.sql,TBC
30224,41757,108,2,item_template.sql,TBC
30254,41836,114,2,item_template.sql,TBC
30258,41800,109,3,item_template.sql,TBC
30262,41839,108,2,item_template.sql,TBC
30263,41803,108,2,item_template.sql,TBC
30265,41805,111,2,item_template.sql,TBC
30271,41811,111,2,item_template.sql,TBC
30273,41813,111,2,item_template.sql,TBC
30275,42668,108,2,item_template.sql,TBC
30284,41817,111,2,item_template.sql,TBC
30286,41819,111,2,item_template.sql,TBC
30289,41821,111,2,item_template.sql,TBC
30290,13206,111,2,item_template.sql,TBC
30293,41858,111,2,item_template.sql,TBC
30295,41860,108,2,item_template.sql,TBC
30296,41861,108,2,item_template.sql,TBC
30297,41938,109,3,item_template.sql,TBC
30300,41916,109,3,item_template.sql,TBC
30312,41872,175,5,item_template.sql,Wrath
30329,41918,114,2,item_template.sql,TBC
30333,41919,114,2,item_template.sql,TBC
30334,41920,114,2,item_template.sql,TBC
30337,41928,114,2,item_template.sql,TBC
30339,2854,114,2,item_template.sql,TBC
30340,41936,114,2,item_template.sql,TBC
30364,41974,108,2,item_template.sql,TBC
30369,41960,109,3,item_template.sql,TBC
30370,41961,109,3,item_template.sql,TBC
30379,41967,114,2,item_template.sql,TBC
30380,26158,114,2,item_template.sql,TBC
30398,42519,111,2,item_template.sql,TBC
30420,9842,29,2,item_template.sql,Classic
30422,31906,53,2,item_template.sql,Classic
30448,43548,128,4,item_template.sql,TBC
30459,42100,110,3,item_template.sql,TBC
30461,42101,110,3,item_template.sql,TBC
30465,42110,106,3,item_template.sql,TBC
30487,45973,136,4,item_template.sql,TBC
30491,42168,123,4,item_template.sql,TBC
30516,43150,108,2,item_template.sql,TBC
30517,15823,114,2,item_template.sql,TBC
30621,43605,138,4,item_template.sql,TBC
30804,31800,23,3,item_template.sql,Classic
30825,44358,114,3,item_template.sql,TBC
30830,42906,100,4,item_template.sql,TBC
30835,42916,115,3,item_template.sql,TBC
30837,42942,112,3,item_template.sql,TBC
30841,1317,115,3,item_template.sql,TBC
30859,43007,109,3,item_template.sql,TBC
30871,45743,141,4,item_template.sql,TBC
30874,45232,141,4,item_template.sql,TBC
30880,45239,141,4,item_template.sql,TBC
30883,45224,141,4,item_template.sql,TBC
30896,45222,141,4,item_template.sql,TBC
30910,45360,151,4,item_template.sql,TBC
30916,45219,141,4,item_template.sql,TBC
30922,43213,114,2,item_template.sql,TBC
30924,30768,106,3,item_template.sql,TBC
30925,43346,109,3,item_template.sql,TBC
30927,43217,114,2,item_template.sql,TBC
30929,43219,111,2,item_template.sql,TBC
30930,43220,114,2,item_template.sql,TBC
30933,43222,109,3,item_template.sql,TBC
30941,43231,111,2,item_template.sql,TBC
30942,44550,114,2,item_template.sql,TBC
30944,43233,109,3,item_template.sql,TBC
30947,43241,111,2,item_template.sql,TBC
30948,44018,109,3,item_template.sql,TBC
30950,43247,111,2,item_template.sql,TBC
30953,43252,114,2,item_template.sql,TBC
30957,43260,114,2,item_template.sql,TBC
30959,43272,114,2,item_template.sql,TBC
30960,43274,111,2,item_template.sql,TBC
30961,43277,114,2,item_template.sql,TBC
30962,43345,109,3,item_template.sql,TBC
30964,43344,114,2,item_template.sql,TBC
30966,43283,111,2,item_template.sql,TBC
30968,43287,114,2,item_template.sql,TBC
30972,49684,146,4,item_template.sql,TBC
30975,45658,146,4,item_template.sql,TBC
30977,45660,146,4,item_template.sql,TBC
30983,46357,146,4,item_template.sql,TBC
30987,45684,146,4,item_template.sql,TBC
30990,46350,146,4,item_template.sql,TBC
30991,45683,146,4,item_template.sql,TBC
30999,43309,109,3,item_template.sql,TBC
31003,45680,146,4,item_template.sql,TBC
31004,45678,146,4,item_template.sql,TBC
31012,45669,146,4,item_template.sql,TBC
31019,45671,146,4,item_template.sql,TBC
31027,45434,146,4,item_template.sql,TBC
31033,43318,106,3,item_template.sql,TBC
31037,45663,146,4,item_template.sql,TBC
31044,45665,146,4,item_template.sql,TBC
31050,45673,146,4,item_template.sql,TBC
31056,45449,146,4,item_template.sql,TBC
31060,44977,146,4,item_template.sql,TBC
31071,43356,109,3,item_template.sql,TBC
31075,43332,109,3,item_template.sql,TBC
31077,43339,109,3,item_template.sql,TBC
31078,43340,109,3,item_template.sql,TBC
31080,43360,105,2,item_template.sql,TBC
31106,43517,109,3,item_template.sql,TBC
31111,31135,114,2,item_template.sql,TBC
31114,43483,114,2,item_template.sql,TBC
31115,43490,114,2,item_template.sql,TBC
31126,43235,85,3,item_template.sql,Classic
31127,43626,85,3,item_template.sql,Classic
31136,43140,88,3,item_template.sql,TBC
31140,42907,88,3,item_template.sql,TBC
31142,43649,88,3,item_template.sql,TBC
31145,43653,91,3,item_template.sql,TBC
31149,43073,91,3,item_template.sql,TBC
31151,42848,94,3,item_template.sql,TBC
31154,35358,26,2,item_template.sql,Classic
31156,43665,109,3,item_template.sql,TBC
31163,43672,103,3,item_template.sql,TBC
31164,43671,103,3,item_template.sql,TBC
31165,43673,103,3,item_template.sql,TBC
31168,43676,82,3,item_template.sql,Classic
31172,43681,82,3,item_template.sql,Classic
31178,40413,94,3,item_template.sql,TBC
31179,43689,91,3,item_template.sql,TBC
31180,41964,97,3,item_template.sql,TBC
31182,43692,85,3,item_template.sql,Classic
31183,43695,85,3,item_template.sql,Classic
31185,27293,85,3,item_template.sql,Classic
31186,43313,97,3,item_template.sql,TBC
31189,43700,94,3,item_template.sql,TBC
31190,43669,97,3,item_template.sql,TBC
31195,43702,103,3,item_template.sql,TBC
31196,39211,97,3,item_template.sql,TBC
31197,43703,103,3,item_template.sql,TBC
31198,43704,103,3,item_template.sql,TBC
31199,43214,103,3,item_template.sql,TBC
31201,43705,103,3,item_template.sql,TBC
31202,41962,100,3,item_template.sql,TBC
31203,43706,103,3,item_template.sql,TBC
31209,43713,109,3,item_template.sql,TBC
31213,43715,109,3,item_template.sql,TBC
31217,43719,109,3,item_template.sql,TBC
31220,43724,109,3,item_template.sql,TBC
31221,43725,103,3,item_template.sql,TBC
31223,43726,103,3,item_template.sql,TBC
31224,43727,103,3,item_template.sql,TBC
31225,33328,103,3,item_template.sql,TBC
31227,43730,91,3,item_template.sql,TBC
31230,43718,100,3,item_template.sql,TBC
31231,43732,91,3,item_template.sql,TBC
31233,43735,91,3,item_template.sql,TBC
31234,43736,103,3,item_template.sql,TBC
31236,43737,91,3,item_template.sql,TBC
31242,43740,88,3,item_template.sql,TBC
31243,43741,88,3,item_template.sql,TBC
31246,39886,88,3,item_template.sql,TBC
31247,43743,88,3,item_template.sql,TBC
31256,44431,18,2,item_template.sql,Classic
31258,43120,103,3,item_template.sql,TBC
31263,44432,18,2,item_template.sql,Classic
31264,44430,18,2,item_template.sql,Classic
31268,8466,18,2,item_template.sql,Classic
31270,43774,18,2,item_template.sql,Classic
31284,42847,109,3,item_template.sql,TBC
31288,38993,109,3,item_template.sql,TBC
31291,43799,112,3,item_template.sql,TBC
31292,43800,112,3,item_template.sql,TBC
31294,43801,112,3,item_template.sql,TBC
31299,43830,115,3,item_template.sql,TBC
31304,43812,115,3,item_template.sql,TBC
31308,43817,115,3,item_template.sql,TBC
31312,43821,108,2,item_template.sql,TBC
31320,43829,100,4,item_template.sql,TBC
31321,39209,100,4,item_template.sql,TBC
31326,43837,100,4,item_template.sql,TBC
31341,43867,108,2,item_template.sql,TBC
31343,43424,100,4,item_template.sql,TBC
31367,43907,115,4,item_template.sql,TBC
31368,43906,115,4,item_template.sql,TBC
31382,39124,109,3,item_template.sql,TBC
31383,39126,109,3,item_template.sql,TBC
31398,44357,100,4,item_template.sql,TBC
31414,43951,108,2,item_template.sql,TBC
31421,43992,102,2,item_template.sql,TBC
31425,43997,102,2,item_template.sql,TBC
31426,3658,102,2,item_template.sql,TBC
31440,44003,105,2,item_template.sql,TBC
31441,43988,105,2,item_template.sql,TBC
31442,43972,105,2,item_template.sql,TBC
31443,44006,105,2,item_template.sql,TBC
31455,44019,105,2,item_template.sql,TBC
31458,44022,108,2,item_template.sql,TBC
31479,44113,102,2,item_template.sql,TBC
31480,44111,102,2,item_template.sql,TBC
31481,44108,102,2,item_template.sql,TBC
31483,44325,102,2,item_template.sql,TBC
31484,44110,102,2,item_template.sql,TBC
31485,44107,102,2,item_template.sql,TBC
31488,44106,102,2,item_template.sql,TBC
31508,32924,108,2,item_template.sql,TBC
31510,44124,105,2,item_template.sql,TBC
31513,44126,105,2,item_template.sql,TBC
31514,44130,108,2,item_template.sql,TBC
31515,44127,108,2,item_template.sql,TBC
31516,44125,105,2,item_template.sql,TBC
31519,44128,108,2,item_template.sql,TBC
31526,44086,108,2,item_template.sql,TBC
31531,44066,108,2,item_template.sql,TBC
31546,44076,109,3,item_template.sql,TBC
31552,30588,115,3,item_template.sql,TBC
31554,44159,115,3,item_template.sql,TBC
31555,44167,115,3,item_template.sql,TBC
31561,44183,115,3,item_template.sql,TBC
31562,44178,115,3,item_template.sql,TBC
31563,44192,115,3,item_template.sql,TBC
31565,44187,109,3,item_template.sql,TBC
31569,44206,115,3,item_template.sql,TBC
31573,44200,109,3,item_template.sql,TBC
31575,44201,115,3,item_template.sql,TBC
31577,44218,115,3,item_template.sql,TBC
31582,44220,115,3,item_template.sql,TBC
31615,44237,102,2,item_template.sql,TBC
31617,30696,102,2,item_template.sql,TBC
31659,44255,90,2,item_template.sql,Classic
31689,44312,108,2,item_template.sql,TBC
31693,39212,103,3,item_template.sql,TBC
31711,44322,105,2,item_template.sql,TBC
31713,15431,105,2,item_template.sql,TBC
31714,44324,105,2,item_template.sql,TBC
31718,44319,88,3,item_template.sql,Classic
31719,44556,88,3,item_template.sql,Classic
31720,44555,88,3,item_template.sql,Classic
31729,9865,99,2,item_template.sql,Classic
31734,44369,99,2,item_template.sql,Classic
31745,44375,115,3,item_template.sql,TBC
31765,44424,99,2,item_template.sql,Classic
31768,44450,90,2,item_template.sql,Classic
31770,44451,96,2,item_template.sql,Classic
31782,44472,99,2,item_template.sql,Classic
31784,45164,99,2,item_template.sql,Classic
31785,44470,99,2,item_template.sql,Classic
31787,44447,90,2,item_template.sql,Classic
31789,44483,90,2,item_template.sql,Classic
31790,7570,108,2,item_template.sql,TBC
31792,44458,108,2,item_template.sql,TBC
31796,44480,99,2,item_template.sql,Classic
31797,44482,99,2,item_template.sql,Classic
31798,44485,99,2,item_template.sql,Classic
31821,44546,102,2,item_template.sql,TBC
31935,44633,109,3,item_template.sql,TBC
31939,44630,109,3,item_template.sql,TBC
31942,44634,115,3,item_template.sql,TBC
31961,45964,136,4,item_template.sql,TBC
31962,45965,136,4,item_template.sql,TBC
31974,45975,136,4,item_template.sql,TBC
31997,46224,136,4,item_template.sql,TBC
32001,45961,136,4,item_template.sql,TBC
32017,46032,136,4,item_template.sql,TBC
32047,45953,136,4,item_template.sql,TBC
32072,44697,110,4,item_template.sql,TBC
32080,44700,110,4,item_template.sql,TBC
32081,44703,110,4,item_template.sql,TBC
32111,41190,105,4,item_template.sql,TBC
32137,41202,105,4,item_template.sql,TBC
32156,38295,105,4,item_template.sql,TBC
32242,45278,141,4,item_template.sql,TBC
32252,45327,141,4,item_template.sql,TBC
32262,45345,141,4,item_template.sql,TBC
32267,45918,128,4,item_template.sql,TBC
32271,45724,141,4,item_template.sql,TBC
32275,45670,141,4,item_template.sql,TBC
32278,46487,141,4,item_template.sql,TBC
32280,45715,141,4,item_template.sql,TBC
32332,45350,141,4,item_template.sql,TBC
32333,45299,141,4,item_template.sql,TBC
32342,45298,141,4,item_template.sql,TBC
32349,45351,141,4,item_template.sql,TBC
32354,45843,141,4,item_template.sql,TBC
32369,47226,141,4,item_template.sql,TBC
32373,45722,141,4,item_template.sql,TBC
32394,44830,130,4,item_template.sql,TBC
32420,45480,130,4,item_template.sql,TBC
32473,43886,127,4,item_template.sql,TBC
32491,45855,141,4,item_template.sql,TBC
32496,45488,151,4,item_template.sql,TBC
32500,45365,151,4,item_template.sql,TBC
32521,46205,151,4,item_template.sql,TBC
32524,45476,151,4,item_template.sql,TBC
32529,45008,115,3,item_template.sql,TBC
32539,45043,115,3,item_template.sql,TBC
32573,45407,141,4,item_template.sql,TBC
32584,45400,141,4,item_template.sql,TBC
32609,45706,141,4,item_template.sql,TBC
32647,45155,105,4,item_template.sql,TBC
32650,45159,115,3,item_template.sql,TBC
32654,36540,115,3,item_template.sql,TBC
32694,43551,70,2,item_template.sql,Classic
32785,46053,136,4,item_template.sql,TBC
32789,46044,136,4,item_template.sql,TBC
32799,46062,136,4,item_template.sql,TBC
32801,46042,136,4,item_template.sql,TBC
32803,46048,136,4,item_template.sql,TBC
32805,46039,136,4,item_template.sql,TBC
32807,46065,136,4,item_template.sql,TBC
32829,45475,109,3,item_template.sql,TBC
32866,45505,114,2,item_template.sql,TBC
32869,45506,114,2,item_template.sql,TBC
33077,1103,136,4,item_template.sql,TBC
33173,46324,115,3,item_template.sql,TBC
33207,46784,128,4,item_template.sql,TBC
33229,46431,36,2,item_template.sql,Classic
33230,46432,39,2,item_template.sql,Classic
33232,46434,37,2,item_template.sql,Classic
33233,46435,40,2,item_template.sql,Classic
33237,46437,40,2,item_template.sql,Classic
33241,46439,40,2,item_template.sql,Classic
33242,46440,40,2,item_template.sql,Classic
33244,46442,39,2,item_template.sql,Classic
33245,46443,36,2,item_template.sql,Classic
33247,46444,36,2,item_template.sql,Classic
33249,46445,37,2,item_template.sql,Classic
33250,46446,37,2,item_template.sql,Classic
33251,46447,39,2,item_template.sql,Classic
33252,46448,37,2,item_template.sql,Classic
33253,46449,36,2,item_template.sql,Classic
33259,46454,38,2,item_template.sql,Classic
33260,46455,39,2,item_template.sql,Classic
33261,35076,39,2,item_template.sql,Classic
33267,46457,38,2,item_template.sql,Classic
33268,46458,38,2,item_template.sql,Classic
33270,20214,38,2,item_template.sql,Classic
33274,38651,37,2,item_template.sql,Classic
33292,46514,1,3,item_template.sql,Classic
33300,46809,128,4,item_template.sql,TBC
33389,46986,132,4,item_template.sql,TBC
33421,46987,133,4,item_template.sql,TBC
33473,46998,133,4,item_template.sql,TBC
33480,47002,128,4,item_template.sql,TBC
33499,45362,141,4,item_template.sql,TBC
33501,47015,128,4,item_template.sql,TBC
33516,47023,128,4,item_template.sql,TBC
33520,47027,128,4,item_template.sql,TBC
33557,45753,128,4,item_template.sql,TBC
33587,48226,128,4,item_template.sql,TBC
33588,47062,128,4,item_template.sql,TBC
33593,47069,128,4,item_template.sql,TBC
33662,47606,146,4,item_template.sql,TBC
33665,46883,146,4,item_template.sql,TBC
33672,48262,146,4,item_template.sql,TBC
33695,47949,146,4,item_template.sql,TBC
33697,47759,146,4,item_template.sql,TBC
33703,46938,146,4,item_template.sql,TBC
33706,46891,146,4,item_template.sql,TBC
